pid,name,sid,sentence,score,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
0,alabama,70,A new capitol building was erected under the direction of Stephen Decatur Button of Philadelphia.,0.0,0.0473459139466285,0.0715887993574142,0.0799844861030578,0.0726812481880188,0.2907232940196991,0.0618184879422187,0.1323455721139907,0.1228567957878112,0.0558250956237316,0.0648303180932998
0,alabama,71,"The first structure burned down in 1849, but was rebuilt on the same site in 1851.",0.01,0.0463904589414596,0.0291660763323307,0.0500180907547473,0.0241144727915525,0.6506941914558411,0.0389926396310329,0.0399138592183589,0.0637590363621711,0.0242326129227876,0.0327185578644275
0,alabama,72,This second capitol building in Montgomery remains to the present day.,0.01,0.0443255268037319,0.1044820472598075,0.0943244621157646,0.0582031570374965,0.3872422873973846,0.03618935495615,0.0524957552552223,0.1175453215837478,0.0586773753166198,0.0465147495269775
0,alabama,73,"It was designed by Barachias Holt of Exeter, Maine.",0.0,0.0621830895543098,0.0738837644457817,0.0590853355824947,0.1084544211626052,0.2853592336177826,0.0825065299868583,0.0851797610521316,0.1063496619462966,0.0874649882316589,0.0495332591235637
0,alabama,74,"By 1860, the population had increased to 964,201 people, of which nearly half, 435,080, were enslaved African Americans, and 2,690 were free people of color.",0.02,0.021293319761753,0.042357500642538,0.0289103426039218,0.0230492576956748,0.0299625936895608,0.6603456139564514,0.0200213715434074,0.0627660155296325,0.0781069621443748,0.0331870280206203
0,alabama,75,"On January 11, 1861, Alabama declared its secession from the Union.",0.0,0.0834097191691398,0.136704608798027,0.0593962483108043,0.0619690604507923,0.0725962817668914,0.0612388961017131,0.0409756414592266,0.1705222576856613,0.2763167321681976,0.0368705987930297
0,alabama,76,"After remaining an independent republic for a few days, it joined the Confederate States of America.",0.01,0.0621528513729572,0.0800450220704078,0.0318548716604709,0.0414125733077526,0.0935844555497169,0.0506025850772857,0.0543748438358306,0.1000358611345291,0.4386449456214905,0.0472919829189777
0,alabama,77,The Confederacy's capital was initially at Montgomery.,0.0,0.0578526966273784,0.0647043511271476,0.0418581441044807,0.0795588418841362,0.4273153841495514,0.0303738005459308,0.1032326221466064,0.0559651553630828,0.0684793964028358,0.0706595703959465
0,alabama,78,Alabama was heavily involved in the American Civil War.,0.0,0.0994954407215118,0.0411500632762908,0.0261863116174936,0.0387364402413368,0.0560230500996112,0.0418198220431804,0.0523024797439575,0.0469830892980098,0.5497828722000122,0.0475204400718212
0,alabama,79,"Although comparatively few battles were fought in the state, Alabama contributed about 120,000 soldiers to the war effort.",0.05,0.2313927710056305,0.0566161051392555,0.0483903773128986,0.0568324141204357,0.0572982914745807,0.0381464250385761,0.0551929846405983,0.1232587918639183,0.2685345113277435,0.0643373280763626
0,alabama,80,"A company of cavalry soldiers from Huntsville, Alabama, joined Nathan Bedford Forrest's battalion in Hopkinsville, Kentucky.",0.0,0.0752355456352233,0.0594590902328491,0.1122713610529899,0.1078864485025405,0.0897581651806831,0.0903183966875076,0.0780512616038322,0.0823768526315689,0.1714000254869461,0.1332428902387619
0,alabama,81,"The company wore new uniforms with yellow trim on the sleeves, collar and coattails.",0.0,0.0446269623935222,0.0546365268528461,0.0357379503548145,0.1090612187981605,0.5110254287719727,0.0467517971992492,0.0562882088124752,0.0609677545726299,0.0324198342859745,0.0484843626618385
0,alabama,82,"This led to them being greeted with ""Yellowhammer"", and the name later was applied to all Alabama troops in the Confederate Army.Alabama's slaves were freed by the 13th Amendment in 1865.",0.01,0.033842708915472,0.0560532920062541,0.0296906419098377,0.0242622587829828,0.0251846443861722,0.0555172227323055,0.057026769965887,0.2369565218687057,0.4433123767375946,0.0381536297500133
0,alabama,83,Alabama was under military rule from the end of the war in May 1865 until its official restoration to the Union in 1868.,0.01,0.0344068892300128,0.0442544668912887,0.0314996056258678,0.0424695499241352,0.0363691560924053,0.0205676760524511,0.0386586636304855,0.111534409224987,0.6063430905342102,0.0338965319097042
0,alabama,84,"From 1867 to 1874, with most white citizens barred temporarily from voting and freedmen enfranchised, many African Americans emerged as political leaders in the state.",0.05,0.022493889555335,0.0422508381307125,0.031071338802576,0.0363946817815303,0.0341823361814022,0.0811121016740799,0.0214660204946994,0.5002166628837585,0.1948022097349167,0.0360099487006664
0,alabama,85,"Alabama was represented in Congress during this period by three African-American congressmen: Jeremiah Haralson, Benjamin S. Turner, and James T. Rapier.Following the war, the state remained chiefly agricultural, with an economy tied to cotton.",0.05,0.0887287184596061,0.0526109933853149,0.0634617656469345,0.047729954123497,0.016403229907155,0.050439853221178,0.0310626868158578,0.2698021829128265,0.3331893384456634,0.0465712919831275
0,alabama,86,"During Reconstruction, state legislators ratified a new state constitution in 1868 which created the state's first public school system and expanded women's rights.",0.15,0.0276014991104602,0.4150290489196777,0.0252786073833704,0.0209172070026397,0.0442051663994789,0.0277664344757795,0.0231420677155256,0.3071632981300354,0.0545631051063537,0.0543336048722267
0,alabama,87,"Legislators funded numerous public road and railroad projects, although these were plagued with allegations of fraud and misappropriation.",0.01,0.0966823622584343,0.1207164749503135,0.0560033284127712,0.0512656047940254,0.1980994343757629,0.0478803776204586,0.2124878168106079,0.076278269290924,0.0563140287995338,0.0842722877860069
0,alabama,88,"Organized insurgent, resistance groups tried to suppress the freedmen and Republicans.",0.0,0.0487528257071971,0.065977357327938,0.0331935174763202,0.0662864595651626,0.2292408943176269,0.065070740878582,0.0614763088524341,0.2064125090837478,0.1780107766389846,0.0455785803496837
0,alabama,89,"Besides the short-lived original Ku Klux Klan, these included the Pale Faces, Knights of the White Camellia, Red Shirts, and the White League.Reconstruction in Alabama ended in 1874, when the Democrats regained control of the legislature and governor's office through an election dominated by fraud and violence.",0.02,0.0155623946338891,0.0384096391499042,0.0418060347437858,0.0252844374626874,0.0159831494092941,0.030467877164483,0.0307994130998849,0.7305731773376465,0.0384442768990993,0.0326695889234542
0,alabama,90,"They wrote another constitution in 1875, and the legislature passed the Blaine Amendment, prohibiting public money from being used to finance religious-affiliated schools.",0.01,0.0302049573510885,0.4975229203701019,0.0303166694939136,0.0503101348876953,0.049872662872076,0.0419420190155506,0.0530490651726722,0.0625705048441886,0.0467161796987056,0.1374948918819427
