,pid,name,sid,sentence,score,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
20,0,alabama,20,"The first usage appears in three accounts of the Hernando de Soto expedition of 1540: Garcilaso de la Vega used Alibamo, while the Knight of Elvas and Rodrigo Ranjel wrote Alibamu and Limamu, respectively, in transliterations of the term.",0.14,0.06138373462017625,0.06108721538912505,0.18951426916755737,0.0473569649271667,0.04340685808565468,0.4190863937139511,0.03552085989504121,0.05391330785350874,0.025640246644616126,0.06309013238642365
21,0,alabama,21,"As early as 1702, the French called the tribe the Alibamon, with French maps identifying the river as Rivière des Alibamons.",0.13,0.01579008400149178,0.012088382788351736,0.014663737639784813,0.04053936095442623,0.01830956948688254,0.8250175505876541,0.014977396762697026,0.01673985117813572,0.018874411360593514,0.02299966013233643
22,0,alabama,22,"Other spellings of the name have included Alibamu, Alabamo, Albama, Alebamon, Alibama, Alibamou, Alabamu, Allibamou.",0.13,0.05108482091454789,0.03467368273995817,0.714296069741249,0.03852099926443771,0.03650198036339134,0.02199332698946819,0.022431775531731545,0.026957474101800473,0.03851351283956319,0.015026357068563811
23,0,alabama,23,Sources disagree on the word's meaning.,0.16,0.05110627457033843,0.05945541625842452,0.5555762626230717,0.02616545167984441,0.054111940565053376,0.035701159668678886,0.0463977822335437,0.06423231499502435,0.03183996853185818,0.075413422298152
24,0,alabama,24,"Some scholars suggest the word comes from the Choctaw alba (meaning ""plants"" or ""weeds"") and amo (meaning ""to cut"", ""to trim"", or ""to gather"").",0.39,0.1062909756496083,0.0688206417253241,0.404225005954504,0.05239261301467195,0.05904122788924724,0.11637727208435536,0.05684101202059537,0.03383107476402074,0.0464904771593865,0.05568969398736954
25,0,alabama,25,"The meaning may have been ""clearers of the thicket"" or ""herb gatherers"", referring to clearing land for cultivation or collecting medicinal plants.",0.19,0.046314954746048895,0.043432101752841845,0.6731026984751225,0.03378239845478674,0.02543518874444999,0.03289567092433572,0.02811778402538039,0.02190508718485944,0.01909872771357186,0.07591540875146166
26,0,alabama,26,The state has numerous place names of Native American origin.,0.13,0.04005973067833111,0.13063329285942019,0.03909746170975268,0.0345156837196555,0.02661958266980946,0.6153147548437119,0.021392468735575675,0.021937917300965636,0.023309615085599943,0.04711950421333313
27,0,alabama,27,"However, there are no correspondingly similar words in the Alabama language.",0.13,0.13572573028504847,0.05460047631058842,0.20595711311325432,0.11341745546087623,0.06348237391503062,0.12492748461663723,0.06123360351193696,0.11325648874044418,0.08340871403925121,0.04399055986432358
28,0,alabama,28,"An 1842 article in the Jacksonville Republican proposed it meant ""Here We Rest"".",0.16,0.07407620316371322,0.04272735439008102,0.5775133833289147,0.03148496172361774,0.06659940213430673,0.04153989985352382,0.031352689664345235,0.05067546684294939,0.035658229416003454,0.04837241289205849
29,0,alabama,29,This notion was popularized in the 1850s through the writings of Alexander Beaufort Meek.,0.14,0.046822776063345374,0.04021242149174213,0.6156774595379829,0.03230572445318103,0.03940539614413865,0.03436858667992056,0.025954280945006757,0.07064178153814282,0.046354739589151,0.04825683503877372
30,0,alabama,30,Experts in the Muskogean languages have not found any evidence to support such a translation.,0.13,0.05453442441066727,0.0698567285668105,0.19166294932365419,0.054807219398207964,0.059783798176795244,0.20514796432107688,0.08982118864078074,0.09136331025511027,0.08111395825399086,0.10190846190671436
31,0,alabama,31,Indigenous peoples of varying cultures lived in the area for thousands of years before the advent of European colonization.,0.13,0.019690372215700337,0.04567947018076666,0.0300691113807261,0.02803765340941027,0.04545878687058576,0.7069306373596191,0.020496675974573008,0.019055948744062336,0.023139931249897928,0.06144139708485454
32,0,alabama,32,Trade with the northeastern tribes by the Ohio River began during the Burial Mound Period (1000 BCE – 700 CE) and continued until European contact.,0.19,0.0354193254141137,0.020422712509753183,0.013891223352402449,0.03278376664966345,0.012639673199737444,0.821965542435646,0.009004885761532933,0.010456418246030807,0.011351525358622893,0.03206492907484062
33,0,alabama,33,"The agrarian Mississippian culture covered most of the state from 1000 to 1600 CE, with one of its major centers built at what is now the Moundville Archaeological Site in Moundville, Alabama.",0.14,0.06235574298771098,0.04509873402712401,0.026718066446483134,0.07234001143369824,0.06888465858064592,0.566992174088955,0.04636416317080148,0.019672269508009776,0.03257937150774524,0.058994806749979034
34,0,alabama,34,"This is the second-largest complex of the classic Middle Mississippian era, after Cahokia in present-day Illinois, which was the center of the culture.",0.19,0.08146456667454913,0.09271599382627756,0.043296378245577215,0.14575161398388445,0.07202899664407596,0.36105133071541784,0.04267251407727599,0.061999779788311574,0.03806828502565622,0.06095053922617808
35,0,alabama,35,Analysis of artifacts from archaeological excavations at Moundville were the basis of scholars' formulating the characteristics of the Southeastern Ceremonial Complex (SECC).,0.22,0.06600376650458202,0.041243293631123376,0.37353033348917963,0.05628379832487553,0.10589778493158519,0.14368877796223387,0.08192634927108884,0.047108305618166924,0.03389030105900019,0.05042729044798762
36,0,alabama,36,"Contrary to popular belief, the SECC appears to have no direct links to Mesoamerican culture, but developed independently.",0.13,0.05918382667005062,0.05083849420771003,0.26050042994320394,0.037408540747128426,0.06910442712251097,0.3299538569524884,0.05501470521558076,0.05872975944075733,0.04421584696974605,0.03505010674707591
37,0,alabama,37,The Ceremonial Complex represents a major component of the religion of the Mississippian peoples; it is one of the primary means by which their religion is understood.,0.14,0.04524420329835266,0.10349675348261371,0.22856509434059263,0.03859124516602606,0.12107302420772612,0.2781035331543535,0.04871297139325179,0.054451858066022395,0.03235851067584008,0.04940279421862215
38,0,alabama,38,"Among the historical tribes of Native American people living in present-day Alabama at the time of European contact were the Cherokee, an Iroquoian language people; and the Muskogean-speaking Alabama (Alibamu), Chickasaw, Choctaw, Creek, and Koasati.",0.25,0.023784514266299083,0.06307954851072281,0.009830855345353485,0.012457198998890816,0.020897618972230702,0.7866678774356842,0.01919291561935097,0.028350952873006464,0.021239206864265725,0.014499311102554202
39,0,alabama,39,"While part of the same large language family, the Muskogee tribes developed distinct cultures and languages.",0.13,0.04441824584500864,0.02408479613950476,0.09600928127765655,0.018546285707270727,0.031113261880818754,0.6511436894536018,0.03591838448191993,0.0265964146819897,0.03530256794765592,0.03686706115258857
40,0,alabama,40,"With exploration in the 16th century, the Spanish were the first Europeans to reach Alabama.",0.14,0.04539337947499007,0.04410402120556682,0.030184946139343083,0.020028052327688783,0.017838476816541514,0.6885161384940147,0.034281322988681494,0.03008217742317356,0.016539334214758127,0.07303214414860122
41,0,alabama,41,The expedition of Hernando de Soto passed through Mabila and other parts of the state in 1540.,0.13,0.0831378087925259,0.07369031878188252,0.2538654051721096,0.07172937896102667,0.06774873928516172,0.24644054919481279,0.04936150275170803,0.0539965063217096,0.051693070610053835,0.04833672476233915
42,0,alabama,42,"More than 160 years later, the French founded the region's first European settlement at Old Mobile in 1702.",0.16,0.014515116313123144,0.022768862114753576,0.0146862231194973,0.016529296996304767,0.017725605308078228,0.8547326445579528,0.013566709466977045,0.009552447783062235,0.019925764034269378,0.015997312759282067
43,0,alabama,43,The city was moved to the current site of Mobile in 1711.,0.13,0.09761441031005233,0.08622933612205089,0.18707593539729714,0.05890911482274532,0.0875911608338356,0.18417654330842198,0.07174728496465832,0.07694356442661957,0.045430848444812,0.10428179709706456
44,0,alabama,44,This area was claimed by the French from 1702 to 1763 as part of La Louisiane.,0.14,0.039081309689208865,0.02068937007570639,0.04288389291614294,0.046245566598372534,0.029066315642558037,0.6708955511450767,0.045177217054879294,0.02933774821285624,0.02744249234092422,0.04918055507005192
45,0,alabama,45,"After the French lost to the British in the Seven Years' War, it became part of British West Florida from 1763 to 1783.",0.16,0.03191736495355144,0.05446957887616009,0.02425759059842676,0.028923149115871637,0.030079826700966806,0.6594451531767845,0.07119792168959975,0.02046973614487797,0.04209604593343101,0.0371436114422977
46,0,alabama,46,"After the United States victory in the American Revolutionary War, the territory was divided between the United States and Spain.",0.13,0.030079773330362512,0.042736194026656446,0.030632592947222294,0.03955939861480147,0.04033127686707303,0.36163739413022994,0.3716270782053471,0.03677185169071891,0.019020690489560364,0.027603731176350267
47,0,alabama,47,"The latter retained control of this western territory from 1783 until the surrender of the Spanish garrison at Mobile to US forces on April 13, 1813.",0.14,0.052912405610550196,0.050848652794957164,0.039137945510447025,0.055882095568813385,0.05175678749656072,0.5929986134171485,0.06615167872514575,0.03013390878913924,0.024109867820516228,0.036068045115098354
48,0,alabama,48,"Thomas Bassett, a loyalist to the British monarchy during the Revolutionary era, was one of the earliest white settlers in the state outside Mobile.",0.13,0.044337836757767944,0.06097465152852237,0.04434108210261911,0.031928312082891354,0.054229235072853044,0.2696252690628171,0.3666040450334549,0.044138567324262114,0.03152216081507504,0.052298847050406036
49,0,alabama,49,He settled in the Tombigbee District during the early 1770s.,0.13,0.07675854633562267,0.06387808503350242,0.2587940745055676,0.05277538351947442,0.08985469571780413,0.2089713105931878,0.08003069213591515,0.045485379104502496,0.08998344579013065,0.03346836773271207
50,0,alabama,50,"The district's boundaries were roughly limited to the area within a few miles of the Tombigbee River and included portions of what is today southern Clarke County, northernmost Mobile County, and most of Washington County.",0.16,0.038780291378498075,0.0414449805743061,0.030302151280920953,0.6121980637311936,0.0481329046189785,0.0895989490672946,0.03338993233628571,0.031347963493317366,0.046929647598881276,0.027875132602639498
51,0,alabama,51,"What is now the counties of Baldwin and Mobile became part of Spanish West Florida in 1783, part of the independent Republic of West Florida in 1810, and was finally added to the Mississippi Territory in 1812.",0.14,0.013923617452383042,0.01889733176212758,0.011759303463622927,0.03471832359209657,0.018015821534208953,0.7671229928731919,0.0407709424267523,0.03327234107418917,0.03880009269341826,0.022719222912564875
52,0,alabama,52,Most of what is now the northern two-thirds of Alabama was known as the Yazoo lands beginning during the British colonial period.,0.16,0.046972309591365044,0.04459407940739766,0.01907761503243819,0.10867650453001261,0.05482728811912239,0.5206279043108225,0.08688992415554822,0.030145028547849506,0.05574731610249728,0.03244202852365561
53,0,alabama,53,It was claimed by the Province of Georgia from 1767 onwards.,0.13,0.04512950800126418,0.05889106341637671,0.25132360933348535,0.046440824432647784,0.07822349800844677,0.07451793130021542,0.2405054360628128,0.06584091794211418,0.08484078624751419,0.05428641599137336
54,0,alabama,54,"Following the Revolutionary War, it remained a part of Georgia, although heavily disputed.",0.13,0.0411104200873524,0.05899358769238461,0.05745598148787394,0.055050020851194856,0.07374397382372991,0.06327790371142328,0.47692071199417113,0.08367913190741091,0.036798354599159214,0.052969929692335424
55,0,alabama,55,"With the exception of the area around Mobile and the Yazoo lands, what is now the lower one-third of Alabama was made part of the Mississippi Territory when it was organized in 1798.",0.16,0.0592124639544636,0.02236000025877729,0.01798342604888603,0.153959989733994,0.04736767805879936,0.48555240854620935,0.09305757394758984,0.05587633021641523,0.040793672821018846,0.02383644987712614
